ID,Short label,Label,County Name,Population,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19
035,BOS,Bosque,Bosque,17765,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,2.41 ,1.61 ,1.61 ,1.61 ,1.61 ,2.41 ,2.41 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.00 ,0.00 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.41 ,2.41 ,2.41 ,2.41 ,2.41 ,2.41 ,2.41 ,0.00 ,2.41 ,2.41 ,3.22,4.02 ,4.82 ,4.82 ,4.82 ,4.02 ,4.02 ,15.28 ,16.89 ,16.89 ,20.10 ,20.10 ,18.50 ,18.50 ,8.04 ,8.04 ,15.28 ,12.06 ,18.50 
037,BOI,Bowie,Bowie,92570,,,,,,,,,,,,,,,0.15 ,0.15 ,0.15 ,0.15 ,0.00 ,0.00 ,0.15 ,0.31 ,0.31 ,0.46 ,1.23 ,1.23 ,1.23 ,1.23 ,2.16 ,2.16 ,1.54 ,1.23 ,1.70 ,2.16 ,2.93 ,2.01 ,2.31 ,2.78 ,2.31 ,2.62 ,3.40 ,3.70 ,4.01 ,3.86 ,3.86 ,4.94 ,4.48 ,3.24 ,2.16 ,1.70 ,1.70 ,1.70 ,0.77 ,0.46 ,0.62 ,1.08 ,1.39 ,1.23 ,1.23 ,1.54 ,1.08 ,0.93 ,0.31 ,0.00 ,0.00 ,0.00 ,0.15 ,0.93 ,6.79 ,7.10 ,8.33 ,8.80 ,8.80 ,8.80 ,14.20 ,8.64 ,4.94 ,3.70 ,3.09 ,3.09 ,1.54 ,(2.78),2.01 ,5.71 ,6.64 ,17.28 ,17.59 ,18.98 ,20.22 ,16.51 ,16.98 ,17.75 ,10.96 ,10.65 ,12.50 ,10.96 ,10.34 ,10.19 ,8.95 ,5.71 ,5.56 ,4.01 ,3.55 ,3.24 ,4.17 ,4.32 ,4.17 ,4.32 ,4.17 ,3.86 ,4.48 ,3.24 ,3.09 ,2.78 ,4.63 ,3.55 ,4.94,4.01 ,4.48 ,4.78 ,6.17 ,4.78 ,5.40 ,4.48 ,4.94 ,6.17 ,7.25 ,7.10 ,8.64 ,10.96 ,10.65 ,13.43 ,12.81 ,15.43 ,16.36 
039,BRZ,Brazoria,Brazoria,375869,,,,,,,,,,,,,,,0.34 ,0.38 ,0.38 ,0.61 ,0.65 ,1.18 ,1.37 ,1.63 ,1.86 ,1.86 ,2.32 ,2.89 ,2.89 ,3.19 ,3.19 ,3.15 ,3.15 ,3.34 ,2.96 ,2.85 ,2.89 ,3.04 ,3.08 ,3.53 ,3.15 ,3.27 ,3.34 ,3.27 ,3.27 ,3.00 ,2.96 ,3.15 ,3.27 ,4.18 ,4.07 ,4.37 ,5.36 ,5.09 ,4.98 ,4.98 ,3.91 ,4.45 ,4.56 ,3.69 ,3.88 ,3.88 ,3.57 ,3.91 ,3.95 ,4.07 ,4.33 ,4.18 ,4.07 ,4.41 ,4.64 ,3.76 ,2.93 ,2.70 ,4.03 ,4.29 ,4.14 ,3.61 ,3.95 ,3.95 ,4.10 ,2.70 ,2.17 ,2.20 ,2.13 ,2.51 ,2.62 ,2.74 ,3.00 ,3.27 ,3.34 ,3.65 ,3.23 ,3.65 ,3.15 ,2.77 ,(6.50),(6.50),(6.35),(5.85),(6.73),(5.32),(4.79),28.01 ,28.70 ,29.19 ,30.25 ,32.53 ,33.37 ,34.13 ,12.12 ,11.90 ,13.49 ,14.33 ,15.01 ,16.46 ,17.29 ,17.29 ,18.93,19.95 ,20.14 ,21.36 ,21.06 ,23.26 ,24.93 ,26.61 ,26.91 ,28.73 ,27.82 ,28.24 ,27.40 ,34.55 ,36.18 ,39.68 ,41.31 ,45.11 ,46.25 
041,BAZ,Brazos,Brazos,229410,,,,,,,,,,,,,,,0.12 ,0.12 ,0.12 ,0.75 ,0.93 ,1.25 ,1.74 ,2.12 ,2.37 ,2.62 ,2.12 ,2.30 ,2.62 ,2.37 ,2.24 ,2.18 ,3.11 ,2.99 ,2.74 ,2.80 ,2.86 ,2.74 ,3.67 ,2.86 ,3.05 ,3.24 ,2.68 ,2.74 ,2.99 ,2.18 ,1.87 ,1.68 ,1.49 ,1.62 ,1.18 ,1.06 ,0.75 ,0.75 ,0.75 ,0.93 ,1.00 ,1.25 ,1.31 ,1.68 ,1.62 ,1.68 ,1.93 ,2.43 ,2.86 ,3.36 ,3.55 ,3.92 ,4.30 ,4.23 ,4.30 ,3.86 ,3.49 ,3.30 ,3.36 ,3.42 ,3.36 ,3.80 ,4.23 ,4.42 ,7.35 ,7.04 ,6.73 ,6.41 ,5.79 ,5.60 ,5.42 ,2.55 ,2.80 ,2.86 ,3.55 ,3.86 ,4.30 ,5.92 ,7.97 ,8.90 ,9.15 ,10.21 ,10.40 ,11.08 ,9.71 ,10.96 ,11.02 ,11.64 ,13.39 ,21.23 ,23.97 ,27.52 ,27.65 ,27.46 ,27.34 ,26.47 ,21.92 ,24.78 ,28.15 ,30.82 ,35.99 ,42.53 ,43.59,46.70 ,45.77 ,44.59 ,42.41 ,41.22 ,36.68 ,38.67 ,35.93 ,35.87 ,35.49 ,34.87 ,32.51 ,33.25 ,30.76 ,30.89 ,27.96 ,25.66 ,25.66 
043,BRE,Brewster,Brewster,9133,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.56 ,1.56 ,1.56 ,1.56 ,1.56 ,1.56 ,1.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.69 ,9.39 ,15.64 ,18.77 ,26.59 ,32.85 ,35.98 ,31.28 ,26.59 ,43.80 ,50.05 ,67.26 ,84.47 ,95.42 ,95.42 ,95.42 ,71.95 ,132.96 ,117.31,103.24 ,90.72 ,90.72 ,90.72 ,90.72 ,25.03 ,17.21 ,9.39 ,10.95 ,10.95 ,10.95 ,10.95 ,10.95 ,18.77 ,18.77 ,15.64 ,17.21 ,17.21 
045,BRI,Briscoe,Briscoe,1568,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.11 ,9.11 ,9.11 ,9.11 ,9.11 ,9.11 ,9.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.11 ,9.11 ,9.11 ,9.11 ,9.11 ,9.11 ,18.22,9.11 ,9.11 ,45.55 ,45.55 ,45.55 ,54.66 ,45.55 ,54.66 ,54.66 ,18.22 ,18.22 ,18.22 ,9.11 ,9.11 ,0.00 ,0.00 ,0.00 ,0.00 
047,BRO,Brooks,Brooks,7175,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,1.99 ,0.00 ,0.00 ,0.00 ,0.00,5.97 ,5.97 ,11.95 ,11.95 ,13.94 ,15.93 ,29.87 ,45.79 ,57.74 ,55.75 ,63.71 ,61.72 ,59.73 ,53.76 ,47.78 ,35.84 ,35.84 ,29.87 
049,BOW,Brown,Brown,38923,,,,,,,,,,,,,,,0.37 ,0.37 ,0.37 ,0.73 ,0.73 ,1.10 ,1.10 ,0.73 ,0.73 ,0.73 ,0.37 ,0.37 ,0.00 ,0.37 ,0.37 ,0.73 ,1.10 ,1.10 ,1.10 ,1.84 ,1.47 ,2.20 ,1.84 ,1.47 ,1.84 ,1.84 ,1.47 ,1.47 ,0.73 ,1.10 ,1.10 ,0.73 ,0.73 ,0.37 ,1.84 ,1.84 ,1.47 ,5.51 ,7.71 ,7.71 ,8.44 ,6.97 ,6.97 ,6.97 ,2.94 ,1.47 ,1.47 ,0.73 ,0.73 ,0.73 ,0.73 ,0.73 ,0.00 ,4.77 ,4.77 ,4.77 ,4.77 ,4.77 ,4.77 ,4.77 ,1.47 ,1.47 ,1.47 ,1.84 ,1.84 ,1.84 ,2.20 ,0.73 ,0.73 ,1.10 ,0.73 ,0.73 ,0.73 ,0.73 ,0.73 ,0.73 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.37 ,0.73 ,0.73 ,0.73 ,0.73 ,1.47 ,1.47 ,1.84 ,2.20 ,2.20 ,2.20 ,2.20 ,2.94 ,4.40,6.97 ,6.97 ,11.38 ,11.38 ,11.38 ,9.54 ,14.68 ,26.06 ,25.32 ,26.43 ,26.43 ,26.43 ,50.65 ,45.14 ,33.77 ,41.47 ,37.44 ,37.44 
051,BUS,Burleson,Burleson,17718,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,3.23 ,3.23 ,3.23 ,4.03 ,3.23 ,3.23 ,3.23 ,0.81 ,2.42 ,2.42 ,2.42 ,1.61 ,1.61 ,1.61 ,2.42 ,1.61 ,2.42 ,1.61 ,2.42 ,2.42 ,2.42 ,2.42 ,1.61 ,0.81 ,1.61 ,2.42 ,2.42 ,2.42 ,1.61 ,1.61 ,1.61 ,1.61 ,0.81 ,0.81 ,0.81 ,1.61 ,1.61 ,2.42 ,1.61 ,2.42 ,2.42 ,2.42 ,3.23 ,3.23 ,2.42 ,4.03 ,3.23 ,3.23 ,3.23 ,1.61 ,1.61 ,2.42 ,1.61 ,1.61 ,1.61 ,2.42 ,2.42 ,3.23 ,4.03 ,4.03 ,6.45 ,6.45 ,5.64 ,8.06 ,10.48 ,8.87 ,8.87 ,7.26 ,7.26 ,7.26 ,8.06 ,7.26 ,11.29 ,10.48 ,10.48 ,11.29 ,15.32 ,17.74 ,15.32 ,12.09 ,12.90 ,12.90 ,15.32 ,12.90 ,7.26 ,12.90,12.90 ,13.71 ,13.71 ,10.48 ,13.71 ,13.71 ,29.83 ,37.90 ,38.70 ,49.18 ,51.60 ,47.57 ,49.18 ,29.03 ,23.38 ,38.70 ,27.41 ,26.61 
053,BUN,Burnet,Burnet,48196,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.59 ,0.30 ,0.59 ,0.89 ,0.89 ,0.89 ,0.89 ,0.59 ,0.89 ,0.59 ,0.30 ,0.59 ,0.59 ,0.59 ,0.59 ,0.30 ,0.59 ,0.59 ,0.59 ,0.59 ,0.59 ,0.89 ,2.07 ,1.78 ,2.07 ,1.78 ,1.78 ,1.78 ,1.78 ,0.59 ,0.89 ,1.48 ,1.48 ,1.78 ,1.48 ,2.37 ,2.67 ,2.37 ,1.48 ,1.78 ,1.78 ,2.07 ,0.89 ,1.19 ,1.19 ,1.19 ,0.89 ,0.59 ,0.59 ,0.59 ,0.00 ,0.00 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.59 ,0.89 ,1.78 ,2.07 ,2.37 ,2.67 ,2.96 ,4.45 ,5.04 ,4.15 ,4.45 ,5.04 ,4.74 ,4.74 ,2.96 ,2.07 ,2.07 ,2.96 ,2.37 ,2.37 ,2.07 ,3.26 ,5.63 ,6.82 ,5.63 ,5.34 ,8.00 ,10.37 ,10.08 ,7.41 ,10.67 ,10.67 ,10.97 ,11.86 ,9.49 ,10.37,12.15 ,8.30 ,8.60 ,8.30 ,15.41 ,15.41 ,20.16 ,21.93 ,21.93 ,25.19 ,27.57 ,17.19 ,22.23 ,22.23 ,21.34 ,30.53 ,26.68 ,26.68 
055,CAL,Caldwell,Caldwell,44284,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.32 ,0.32 ,0.32 ,0.32 ,0.32 ,0.32 ,0.65 ,0.65 ,0.65 ,0.97 ,1.29 ,1.29 ,1.29 ,1.29 ,0.97 ,0.97 ,0.65 ,0.32 ,0.32 ,0.65 ,0.32 ,0.32 ,0.32 ,0.65 ,0.97 ,0.65 ,0.97 ,0.97 ,0.97 ,1.29 ,0.97 ,0.65 ,0.97 ,1.29 ,1.29 ,3.23 ,2.90 ,3.23 ,3.87 ,4.19 ,3.55 ,3.55 ,1.94 ,2.26 ,2.90 ,2.58 ,2.90 ,2.58 ,3.23 ,3.23 ,2.90 ,1.94 ,2.58 ,1.94 ,2.58 ,4.52 ,4.52 ,4.52 ,4.52 ,3.87 ,4.19 ,5.16 ,4.52 ,4.52 ,4.84 ,5.16 ,5.16 ,6.77 ,5.16 ,3.55 ,3.87 ,3.87 ,3.55 ,3.87 ,2.58 ,3.87 ,4.19 ,6.13 ,22.58 ,22.58 ,25.16 ,28.71 ,33.87 ,35.49 ,36.45 ,22.26 ,25.48 ,38.07 ,37.42 ,30.97 ,32.26 ,30.65 ,29.36 ,34.19 ,19.68 ,19.36,29.36 ,27.74 ,43.23 ,41.94 ,37.74 ,36.45 ,62.26 ,65.49 ,71.29 ,67.10 ,69.36 ,70.33 ,84.20 ,67.74 ,61.94 ,69.68 ,56.45 ,59.03 
057,CAH,Calhoun,Calhoun,22840,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.25 ,1.25 ,1.88 ,1.88 ,1.88 ,1.88 ,4.38 ,3.75 ,3.75 ,3.13 ,5.00 ,5.63 ,5.63 ,3.13 ,3.13 ,3.75 ,3.75 ,2.50 ,1.88 ,4.38 ,4.38 ,3.75 ,4.38 ,4.38 ,3.75 ,3.75 ,1.25 ,1.88 ,2.50 ,1.25 ,3.13 ,3.13 ,5.00 ,5.63 ,5.00 ,4.38 ,4.38 ,3.13 ,3.75 ,2.50 ,2.50 ,2.50 ,2.50 ,3.75 ,3.13 ,2.50 ,1.88 ,1.25 ,1.25 ,1.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.63 ,0.63 ,0.63 ,0.63 ,0.63 ,0.63 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.63 ,1.25 ,1.25 ,2.50 ,3.13 ,5.00 ,5.63 ,5.00 ,4.38 ,4.38 ,3.13 ,2.50 ,0.63 ,3.75 ,5.63 ,5.63 ,5.63 ,6.25 ,7.51 ,14.39 ,10.63 ,10.63 ,10.63 ,10.63 ,11.26 ,20.02,15.64 ,16.89 ,15.64 ,15.64 ,15.64 ,22.52 ,14.39 ,20.02 ,29.40 ,35.03 ,35.65 ,35.65 ,33.78 ,40.03 ,35.65 ,29.40 ,36.90 ,39.40 
059,CAN,Callahan,Callahan,13456,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,0.00 ,0.00 ,3.18 ,4.25 ,4.25 ,4.25 ,4.25 ,4.25 ,5.31 ,3.18 ,2.12 ,2.12 ,2.12 ,2.12 ,2.12 ,1.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,0.00 ,0.00 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,1.06 ,2.12 ,2.12 ,3.18 ,3.18 ,3.18 ,3.18 ,3.18 ,1.06 ,1.06 ,0.00 ,0.00 ,0.00 ,0.00 ,3.18 ,3.18 ,3.18 ,3.18 ,3.18 ,3.18 ,3.18 ,1.06,1.06 ,2.12 ,3.18 ,3.18 ,3.18 ,8.49 ,8.49 ,8.49 ,8.49 ,8.49 ,8.49 ,8.49 ,4.25 ,3.18 ,5.31 ,5.31 ,5.31 ,5.31 
061,CAM,Cameron,Cameron,427881,,,,,,,,,,,,,,,0.03 ,0.20 ,0.20 ,0.20 ,0.20 ,0.23 ,0.30 ,0.40 ,0.47 ,0.47 ,0.67 ,0.67 ,1.00 ,1.50 ,1.64 ,1.90 ,2.24 ,2.50 ,2.74 ,2.70 ,3.07 ,3.24 ,3.94 ,3.61 ,3.84 ,4.37 ,4.54 ,4.11 ,4.01 ,3.44 ,3.44 ,3.14 ,2.37 ,2.24 ,2.10 ,2.50 ,2.27 ,2.27 ,2.20 ,2.57 ,2.67 ,2.64 ,2.24 ,2.20 ,2.20 ,2.24 ,2.24 ,2.27 ,2.37 ,2.44 ,2.67 ,2.67 ,2.80 ,3.00 ,3.34 ,3.31 ,2.94 ,3.57 ,3.57 ,3.61 ,3.51 ,3.17 ,2.74 ,3.47 ,2.64 ,2.64 ,2.10 ,2.07 ,2.24 ,2.64 ,2.27 ,2.20 ,2.20 ,2.60 ,2.94 ,2.97 ,3.27 ,3.64 ,4.27 ,4.27 ,4.77 ,5.07 ,5.68 ,6.34 ,7.28 ,8.21 ,8.21 ,8.65 ,9.52 ,10.38 ,11.35 ,12.45 ,13.62 ,13.62 ,15.66 ,17.43 ,19.36 ,20.07 ,21.07 ,21.27 ,21.27 ,21.67 ,21.40,21.00 ,21.33 ,20.27 ,19.90 ,19.90 ,19.50 ,19.97 ,20.37 ,21.20 ,26.84 ,35.89 ,35.89 ,43.24 ,53.19 ,59.60 ,66.57 ,69.08 ,68.01 
063,CAP,Camp,Camp,13322,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.07 ,1.07 ,1.07 ,1.07 ,1.07 ,1.07 ,2.14 ,1.07 ,2.14 ,2.14 ,2.14 ,2.14 ,2.14 ,3.22 ,3.22 ,3.22 ,3.22 ,3.22 ,3.22 ,3.22 ,1.07 ,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.07 ,1.07 ,1.07 ,1.07 ,1.07 ,1.07 ,1.07 ,0.00 ,0.00 ,0.00 ,4.29 ,6.43 ,9.65 ,15.01 ,15.01 ,18.23 ,20.37 ,19.30 ,20.37 ,24.66 ,21.45 ,22.52 ,21.45 ,26.81 ,31.10 ,45.04 ,45.04 ,43.97 ,43.97 ,42.89 ,35.39 ,27.88 ,11.80 ,6.43 ,9.65 ,9.65 ,8.58 ,11.80 ,11.80 ,13.94 ,11.80 ,15.01 ,15.01 ,17.16 ,15.01 ,15.01 ,11.80 ,11.80 ,5.36 ,4.29 ,2.14 ,1.07 ,4.29 ,4.29 ,7.51 ,7.51 ,7.51 ,7.51 ,7.51 ,5.36,7.51 ,6.43 ,6.43 ,6.43 ,6.43 ,9.65 ,10.72 ,10.72 ,8.58 ,8.58 ,15.01 ,20.37 ,19.30 ,17.16 ,23.59 ,34.31 ,34.31 ,28.95 
065,CAR,Carson,Carson,5799,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,2.46 ,2.46 ,2.46 ,2.46 ,4.93 ,4.93 ,4.93 ,2.46 ,2.46 ,2.46 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.46 ,4.93 ,4.93 ,4.93 ,7.39 ,7.39 ,7.39 ,4.93 ,2.46 ,2.46 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,2.46 ,7.39 ,7.39 ,7.39 ,7.39 ,7.39 ,7.39 ,7.39 ,0.00 ,0.00 ,0.00 ,0.00 
067,CAS,Cass,Cass,30327,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.47 ,0.47 ,0.47 ,0.47 ,0.94 ,0.94 ,0.94 ,0.47 ,0.94 ,1.41 ,1.41 ,0.94 ,0.94 ,0.47 ,0.94 ,0.47 ,0.00 ,0.00 ,0.00 ,0.47 ,0.94 ,0.47 ,0.47 ,0.47 ,0.47 ,2.83 ,2.83 ,2.83 ,2.36 ,2.36 ,2.36 ,3.30 ,0.94 ,0.94 ,0.94 ,1.41 ,1.41 ,1.41 ,0.94 ,1.41 ,0.94 ,0.94 ,1.41 ,1.88 ,1.88 ,1.41 ,0.94 ,2.36 ,2.36 ,0.47 ,0.00 ,0.00 ,0.47 ,0.94 ,(0.47),0.00 ,1.88 ,1.88 ,1.88 ,1.41 ,0.94 ,0.94 ,0.47 ,0.94 ,1.88 ,3.77 ,3.77 ,3.77 ,3.77 ,3.77 ,3.30 ,2.36 ,0.47 ,0.47 ,0.94 ,0.94 ,0.94 ,0.94 ,0.94 ,1.41 ,1.88 ,1.41 ,1.41 ,1.41 ,0.94 ,1.41 ,1.41 ,0.94 ,0.94 ,0.94 ,0.94 ,0.94 ,0.47 ,0.47 ,0.47 ,0.47 ,0.47 ,0.94 ,0.94 ,2.36,3.30 ,3.30 ,4.24 ,5.18 ,5.18 ,5.65 ,5.18 ,3.77 ,3.77 ,2.83 ,4.71 ,6.12 ,9.42 ,9.42 ,10.83 ,13.19 ,15.07 ,14.13 
